,,"GeneID","Length","Min4vsCtrl","Min8vsCtrl","Min15vsCtrl","Min30vsCtrl","Hr1vsCtrl","Hr2vsCtrl","Hr4vsCtrl","Hr8vsCtrl","Hr16vsCtrl","CtrlHr16vsCtrl","AveExpr","F","P.Value","adj.P.Val"
,"79707",79707,6792,0.14172435940893,-0.060512093644345,0.029907237123087,-0.248940025422818,-0.006850977806096,-0.176757420305877,0.432897194483264,0.66735029296507,0.362964484886559,-0.404780517233033,5.87653392949294,25.3503813082749,1.83E-11,2.36E-09
,"200205",200205,8342,0.503835299756549,0.584255701676191,0.458808510337424,0.549951991107438,1.01891302051313,1.68741744429304,1.95374297876404,0.909249666010885,0.341498449147662,0.080572440831719,2.4901870643437,25.3328803464363,1.84E-11,2.36E-09
,"10528",10528,2193,0.108298699111208,0.153608891177827,0.138101424815666,0.332749656593272,0.114562416052173,0.372735316415369,0.397307755872479,0.483472512987982,0.188084429318105,-0.541345754887857,8.3415717252911,25.2782252566828,1.89E-11,2.40E-09
,"10253",10253,3247,-0.192621902275471,-0.140385125817195,-0.087105335000964,0.237749807401604,0.013892349723852,-0.205471534150582,-0.11931581901837,-0.242290318397198,-0.452882649446366,0.4007062568712,6.47607486160017,25.1303123367767,2.03E-11,2.56E-09
,"10105",10105,2263,0.154601171030005,0.131279208328933,0.078995855369234,0.221421447984859,0.285577022463897,0.473592752805407,0.78194886361963,0.360795892944493,0.104132294604835,0.598912551561605,7.0670725531838,25.1052675306546,2.06E-11,2.57E-09
,"54865",54865,2164,-0.059700388470881,-0.094911513902717,-0.047505718131222,-0.266376855990534,0.026406452010203,-0.091214956592813,0.380904973786753,0.737011935021545,0.092282712277068,-0.84042902691372,4.96168749846932,24.8797673468168,2.30E-11,2.82E-09
,"262",262,3619,-0.137624550607719,-0.229327221246722,-0.145262839584744,0.201660005109594,-0.132603339736219,0.280927977332881,0.683549125826324,0.081124334521141,-0.069805930597254,-0.409966570758341,8.00422199873706,24.8794209856669,2.30E-11,2.82E-09
,"7045",7045,2805,-0.119417306013525,-0.017099720362499,-0.049216949210453,-0.12068668283033,-0.056980510713557,0.3380559364135,0.629638592049072,0.510892880161823,-0.317532696426863,-0.955893505027603,3.75392473973948,24.8369047551777,2.35E-11,2.85E-09
,"192670",192670,7234,0.031738328535197,-0.072130023185448,-0.090550401783871,-0.32280782619437,0.051013572984899,-0.424240867716476,-0.675551650702118,-0.754309632968281,-0.427778136678512,0.54482215162372,4.30827175054755,24.6590256379954,2.56E-11,3.07E-09
,"136",136,3761,0.142775022890795,0.246754642663083,0.13247182996596,0.305322624872626,0.131163402901518,0.43916056511214,0.858529462751061,0.748834354542799,0.225371261737597,0.158610194281337,6.46629774226628,24.6514389145833,2.57E-11,3.07E-09
,"92689",92689,4348,0.015112737165006,-0.094469890264545,-0.124699946506905,-0.156688689859863,-0.014399714478728,-0.052340882038216,-0.159360554249082,-0.762259006092725,-0.634722466698767,0.420381913032192,5.10344166389504,24.6316345456161,2.60E-11,3.07E-09
,"54487",54487,4552,-0.033507578676208,-0.17089245018883,-0.13305140453881,-0.077716458086501,-0.032908770646844,-0.004525536757424,0.654099492148505,0.801522172454192,0.095291390061825,-0.393265712137569,5.17015393966316,24.4808762482728,2.80E-11,3.25E-09
,"4071",4071,1691,-0.192839218684691,-0.132474226416607,-0.123623315227713,0.34895839835853,-0.035801036697134,0.217793555828241,-0.113782757896697,-0.553437665638707,-0.696155113136347,0.539652851341984,8.0985344429117,24.4807901765568,2.80E-11,3.25E-09
,"57089",57089,8555,0.080231747929112,0.067768700114284,0.134249263347576,-0.210021208966174,0.025754095566795,0.121572779496654,0.499843253009285,0.824110478529644,0.413389388484704,0.518708840165309,4.59529963957184,24.429073241398,2.88E-11,3.31E-09
,"1543",1543,2685,0.305473161845663,0.385572614152768,0.153159628118559,0.439133510265898,0.188705484935174,0.808236161052065,1.75860044548363,1.1909622157219,0.495496021750821,-0.392768793188931,3.79811705032091,24.283869896102,3.09E-11,3.53E-09
,"6241",6241,3434,-0.064901172255061,-0.000670451983483,0.149829730745981,0.155202159191532,0.069671393848772,0.308640315853998,0.5758822172604,0.683682977223148,0.276938924097196,-0.4741310872511,8.2457644826249,24.2069487799292,3.21E-11,3.62E-09
,"6427",6427,2963,-0.203995156711694,-0.417565755219002,-0.347024757344166,-0.140388477644053,-0.300387992547651,-0.050539887947823,0.348656313415819,0.418798916097546,-0.247085405004173,-0.37220389138318,7.69178887284492,24.2020819066747,3.22E-11,3.62E-09
,"1906",1906,2332,-0.515699979215109,-0.327547545422251,-0.345004832989914,0.45914708276765,0.522275361675564,0.932278740302288,0.365943477177593,-0.356262729916263,-0.671336527653171,-0.767653380883619,6.05371140825284,24.1537934192378,3.30E-11,3.68E-09
,"201799",201799,5523,-0.100422732615571,-0.26768008092778,-0.109033884681033,-0.187068561457922,-0.112085868084707,-0.257113958199103,-0.009137642656349,-0.479165266444977,-0.181020361489293,1.32818483114413,4.66086043748749,24.1037989262809,3.39E-11,3.74E-09
,"29916",29916,2434,0.249818466154625,0.565755376415528,0.411890343230136,0.725981104061761,0.592831154507066,1.05960011546618,0.801235087986101,0.351068083609142,-0.038576672789651,0.042203999982903,4.63386407853579,24.0551886162359,3.47E-11,3.80E-09
,"79084",79084,2408,0.226526182249508,0.2343701924405,0.16130657984538,0.067011649577332,0.145956185472022,0.045572028343901,0.103301563361725,0.480830672251557,0.31749027432343,-0.791000528424283,6.6818025496132,23.9579297196775,3.65E-11,3.96E-09
,"8793",8793,3538,0.181625217052535,0.077010276294573,0.068184943224729,0.202239942938677,0.2089522143724,0.426334807461595,0.761197744510852,0.248799444717907,-0.442616918970461,0.337413963857917,6.31235469318451,23.9003477532901,3.76E-11,4.05E-09
,"9791",9791,2563,0.069833977532796,0.07766041825731,0.056302843852534,0.118140594574467,-0.008060250405801,0.029212025438438,0.26770239319085,0.536433763411067,0.465839154343807,-0.310999604092251,8.06705213653907,23.8121873545665,3.93E-11,4.20E-09
,"10769",10769,2839,-0.030292144073549,-0.054352001270845,-0.007739760358666,0.601753014507024,0.386175904354801,0.33928672952888,0.514135432626237,-0.152565222673983,-0.268052611889908,-0.380142499431235,8.18746164580078,23.701951803417,4.16E-11,4.41E-09
,"162394",162394,4654,-0.061935725351647,0.000566220405326,-0.073899121813287,-0.285283056234243,-0.037053880450054,-0.2167168991431,-0.450797199416153,-1.12971060308811,-0.57636959552342,1.07702916226211,4.29587170470881,23.6326672856615,4.31E-11,4.54E-09
,"54858",54858,7253,0.063199294728237,0.211212295503546,0.007079719506748,-0.364991516946031,0.136260637658357,-0.146979611286461,-0.576965867304948,-0.505953839922108,-0.310585723347234,0.322383649719892,5.5415182433095,23.6023691444908,4.37E-11,4.56E-09
,"9659",9659,14097,-0.375231789975609,-0.444977134730161,-0.309599119996835,-0.861003801770755,-0.529540319070709,-0.794857640482467,-0.583134184013308,-0.209965065371168,0.024636652519887,0.336834061966137,5.50352031322319,23.5928034309118,4.40E-11,4.56E-09
,"22999",22999,9162,-0.015435127011283,0.029670849347037,0.028555905016516,0.115453358327911,-0.002197784822225,0.193902377050906,-0.265783142343776,-0.926039488450226,-0.58992502888058,-0.412053763903661,4.38685049301872,23.5308554894886,4.54E-11,4.67E-09
,"57458",57458,6106,0.064633967272278,0.078842425096929,0.084009436760872,-0.243888176679998,0.069082866185179,-0.276906849658391,-0.963289471509789,-0.133691525635378,0.093650503111258,0.477729625905331,4.66975978226749,23.3390909725897,5.01E-11,5.12E-09
,"65260",65260,2114,0.291252629928301,0.32038207028186,0.363510538049169,0.452651101317552,0.448553098609281,0.552912677781348,0.664289262092939,0.583865486621494,0.203888479174898,-0.191873566437253,5.58713456168512,23.2952481430437,5.13E-11,5.20E-09
,"11176",11176,9634,0.041857206575129,-0.15375755724201,-0.038008998937313,-0.616845300983242,-0.101437494775409,-0.511456452613227,-0.467438169435783,-0.037581387682963,0.207240817199651,0.686029317323854,5.24062557500256,23.2259292511768,5.32E-11,5.35E-09
,"6721",6721,6310,0.185635767192085,0.143076085985474,0.019010363407935,-0.256483620527532,0.065738102092534,-0.097768253215685,0.161975171887798,-0.263549471143821,-0.251769517976262,1.03095088305744,5.83872481523896,23.0987909724788,5.68E-11,5.68E-09
,"24139",24139,3524,0.156534701413279,0.295041902495031,0.057748427539,0.043332158076444,0.271813331794174,0.140974108810147,-0.331423236087914,-0.287345962562155,-0.431400605365337,0.413842424351504,5.33817747802903,23.0561530766767,5.81E-11,5.76E-09
,"65265",65265,8055,0.013664602037181,-0.038726784323385,0.072989207328558,0.311210470092896,0.004718736076151,0.287011539464612,0.618617557796596,0.623521064684307,0.152091977368547,-0.147979778802307,5.93229187984179,22.9925454308831,6.01E-11,5.92E-09
,"9871",9871,4901,0.003252994833259,-0.095328267238941,-0.056636631929474,-0.254757732324168,-0.022392263144782,-0.147297244903749,-0.042826758984928,-0.215285842570707,0.062312114989318,1.00190254707023,6.08781226238851,22.9561350673663,6.13E-11,5.99E-09
,"3660",3660,2473,-0.010078545927372,0.116258601026194,0.052395579182196,-0.060443605953264,-0.119935335489268,-0.224528520081986,-1.38973014832367,-0.022186679687665,0.080391287241606,0.433192565838439,3.93678844858638,22.744250153857,6.85E-11,6.63E-09
,"571",571,6870,-0.252134382342193,-0.255444410552213,-0.154255910497861,-0.303863994468764,0.078967073552179,0.160677793660432,-0.221538074409418,-0.453949305695897,-0.346479888222941,1.10475998929162,7.4369026268964,22.7359389996155,6.88E-11,6.63E-09
,"55003",55003,1999,0.046951403470407,0.155672952291443,0.173450334813304,0.467140956913545,0.109602530514652,0.430033539365362,0.235538901364717,0.279060212237066,0.109507409985235,-0.72182825230313,6.49862378053045,22.2656452500706,8.86E-11,8.48E-09
,"133",133,1590,0.318099172228966,0.36988006620291,0.194907944033487,0.546880689839297,0.168151846563673,0.523132935408034,0.779992877839065,0.295992207839133,0.085155681843772,-0.382196848081433,7.64892821479725,22.1429282328355,9.47E-11,9.00E-09
,"23212",23212,1706,0.228626152409657,0.326712153364433,0.133881089197968,-0.004196126233381,0.238058559954271,0.174064607229409,0.795339755094805,0.761506617503905,0.212971116112011,-0.799227019354301,4.35437730428439,22.0789618074904,9.81E-11,9.20E-09
,"158",158,3568,0.085595948584134,0.329656872789782,0.278357660200927,0.679071571810807,0.136613378975934,0.569156111298653,0.257975742774791,0.178502458599388,0.079721339808067,-0.521690724713221,8.45286046191974,22.0769886041098,9.82E-11,9.20E-09
,"57678",57678,6615,-0.050674031885738,-0.093531135594413,-0.051636254005311,0.092859176642923,0.062061326480962,0.209169047794052,0.544483222491715,0.724923290741925,0.011629837902538,-0.309878237704888,5.33036383845547,22.0645000121841,9.88E-11,9.20E-09
,"2919",2919,1192,-0.72580993987498,-0.649753338497842,-0.692865039333782,-0.305179048354767,-0.474253671781654,-0.056246422690077,0.006166780889942,-0.946869859571949,-0.274009609557313,1.76568027793958,4.30553760291666,22.0486076222466,9.97E-11,9.22E-09
,"164781",164781,2315,0.159220133270647,0.211597653318241,0.273482342518218,0.986061856067778,0.441463263545889,0.81264974424613,0.499712633539043,-0.044807435256456,-0.264909705567335,-1.09781469568536,2.53495945809952,22.0255099769195,1.01E-10,9.27E-09
,"100499467",100499467,2257,-0.029561378408881,0.329668724537795,0.163306830993691,0.948253160714925,0.254431279563562,0.853667704419163,1.56686156428956,0.440433247265895,0.015028905372049,-0.324965071547252,2.612148352139,21.998462118858,1.02E-10,9.34E-09
,"8527",8527,9745,0.161531579634337,0.075367041632551,0.04692518732212,-0.190854187267802,0.33986198381937,0.849933247219031,1.18937101008935,0.173410917134857,-0.010863712406655,0.697813509330715,5.76459402897545,21.9585274337228,1.05E-10,9.43E-09
,"1734",1734,6716,0.583514292127203,0.472838535042332,0.675501360532002,1.48392975341915,0.487249620934614,0.542786565870858,1.76706553605653,0.496718588602583,-0.792711672174913,-1.64498352450768,1.42828486397865,21.9583472610156,1.05E-10,9.43E-09
,"4739",4739,5780,0.010502556489081,-0.182358360892002,-0.023583407892097,-0.093615444829664,0.190533932824589,0.671066528830709,0.554465217295344,-0.94668777583031,-0.774227791910053,0.279747439553211,3.74505112837672,21.9303567054398,1.06E-10,9.51E-09
,"7374",7374,2366,0.1942794024104,0.296193612082389,0.18618185264721,0.229535257506333,0.237667684021489,0.369243779875157,0.383697925792611,0.228923129860891,0.163072480211932,-0.705881747128891,7.27024536107888,21.9127888576908,1.07E-10,9.54E-09
,"990",990,3420,0.069642814254925,0.080685257412778,0.055021075725261,0.19607658858804,0.169826002851723,0.416558149943213,0.628998597873913,0.165901847593598,0.119637042447747,-0.25359198171348,7.44398494301207,21.873514252163,1.10E-10,9.68E-09
,"387914",387914,4560,-0.168835911190273,-0.043831079859066,-0.10667313957916,0.097628759622912,0.146721920173904,0.435905517308222,1.43547796252911,1.07293035508329,0.572378225404865,-0.085398341220841,5.04497561549628,21.8069255554999,1.14E-10,9.98E-09
,"23160",23160,3531,0.108968494836863,0.109988949357382,0.128978075880837,0.176555590766136,0.1420077759459,0.320201272006012,0.702891552766592,0.521557681791244,0.079067130521827,-0.369758627390879,8.11698678624372,21.783144935045,1.15E-10,1.00E-08
,"1435",1435,4915,0.114350960112935,-0.224587362960492,-0.103381715338397,-0.374578890850103,-0.031552172822812,0.164037548240984,1.11618428588003,0.016007909283463,0.369667776169668,1.53654284991229,6.04671326466738,21.5686490467266,1.30E-10,1.12E-08
,"400221",400221,1368,-0.022925725366914,-0.166801164729105,-0.204312668010807,0.271794425721822,0.001862961179183,0.291900063883729,-0.063032389053348,-0.271338284207135,-0.567750127691897,-1.43983291466775,3.31256968045675,21.5123729010759,1.34E-10,1.15E-08
,"2152",2152,2393,-0.101503707384047,-0.195664218011823,-0.146836584485376,-0.104160582812408,-0.046677813007236,0.204900370652808,0.849152103852456,0.282543377122563,-0.092721210106694,-1.27752388277152,8.90046459571693,21.4752758131718,1.37E-10,1.17E-08
,"10535",10535,1514,0.09748721085311,0.29114191431669,0.142554645811177,0.373572352694187,0.103724659062655,0.394305841099067,0.045927411065576,-0.172752974626731,-0.102714557791488,-0.548583226262839,7.59829290907213,21.4551435234586,1.38E-10,1.18E-08
,"347902",347902,4831,-0.064854152556355,-0.097730706380993,-0.050430687896623,0.109296141652162,0.144525158454146,0.737730084161178,1.6015915655327,0.6913458486074,0.033761894234687,0.421862254679465,6.08831478959162,21.3876538567849,1.44E-10,1.21E-08
,"96459",96459,6614,-0.093689736025729,-0.098055162903627,-0.072355340444119,-0.089603240158885,-0.175963165651721,-0.08071160032571,0.780694847467307,0.175400707402461,-0.014217173683021,0.457106558887379,6.3640985161745,21.380484239745,1.44E-10,1.21E-08
,"182",182,5987,-0.052862076703627,-0.03998163080188,0.000178005086665,-0.365178590962901,-0.00734812216518,0.169238572984013,0.711466549083213,-0.105990067976925,-0.338172593482277,-0.120580191588325,6.71889922519307,21.2158291579662,1.58E-10,1.32E-08
,"100847044",100847044,76,0.392291570578047,0.686109205235962,0.917092974951217,2.04317370973804,1.51837353473676,1.69278558645309,0.596499026237921,-0.057053977581492,-0.393888785517835,-2.48837273986501,1.49133418446588,21.2058004720514,1.59E-10,1.32E-08
,"51602",51602,1965,0.001530594955623,-0.030926664264227,0.04362257782934,0.184193838306776,0.089109092831614,0.217497245214155,0.508292355632353,0.523680784513281,0.086465310020744,-0.382643739758275,6.84531861005109,21.1086749593647,1.68E-10,1.38E-08
,"8607",8607,2973,0.177258817357717,0.398054306634166,0.213131560306826,0.446301436588106,0.271218171733147,0.414036704857486,0.054084627165164,0.076380944614773,0.006232297806754,-0.341382436072364,7.32547351833815,20.9673441397547,1.82E-10,1.49E-08
,"10938",10938,3949,0.481029378907721,0.27287324657191,0.23860549864749,0.153669501635884,0.301375307535738,0.678250619009893,1.43078219225112,0.815224329381285,0.413069775232305,0.012652823704312,6.81911537254572,20.923420421478,1.87E-10,1.52E-08
,"57161",57161,10162,-0.066524436093125,-0.280008162803022,-0.356261219289456,-0.625511885755676,-0.170978042713739,-0.754249561331008,-0.794199278233123,-0.627552412918282,-0.181729722662688,0.719007788751997,2.94135340844814,20.9147031226836,1.88E-10,1.52E-08
,"5054",5054,3190,0.127747351761762,-0.01428893322468,0.003027506844949,-0.168524037721674,0.0708424953897,0.59122695991552,1.40103169694014,0.823933094452356,0.202876692018407,-0.317125712432219,8.72381298023159,20.9081771593907,1.88E-10,1.52E-08
,"339287",339287,6048,-0.033272333259315,-0.10407382111055,-0.128376359708448,-0.454090202989753,-0.104505238026596,-0.604723400739465,-0.549775761312955,0.160761212567706,-0.041085041678111,0.099789160316405,5.99515954864535,20.8884769620558,1.91E-10,1.52E-08
,"11072",11072,2018,0.076314072083414,0.030423078471239,-0.014953576105022,0.310900996368628,0.082459557396631,0.395825355271152,0.605606788693892,0.132241460327192,-0.096543198464813,-0.274863335534811,6.50085157185425,20.7332459974777,2.08E-10,1.66E-08
,"80314",80314,5013,0.240271605516118,0.016295733071082,0.260130749576178,0.581826852553916,0.355358639096639,1.10474262543506,0.84986858306344,0.374521939806446,0.082701651472254,-0.004685497596739,4.7167551333498,20.705851141104,2.12E-10,1.67E-08
,"7584",7584,2649,0.249862989653829,0.212213469584805,0.230271590680887,0.721347962942273,0.197733193173232,0.892677565731093,1.23956056902869,0.570315787701797,-0.028609650898579,-0.324843248415332,4.04560161380135,20.5549691039313,2.31E-10,1.81E-08
,"2114",2114,4439,0.166837403810211,0.083873431895703,0.084757857736767,0.239944120004457,0.199564631929436,0.703550674414692,0.981659790262728,0.307069236498558,0.032221332293275,0.395059222381791,5.41633262498198,20.4563951730823,2.45E-10,1.91E-08
,"54541",54541,1752,0.58214823423561,0.946641920739225,0.682512443046305,0.803539449427229,-0.056726946604226,-0.611624211108556,-1.88468225688063,-1.09036833390414,-0.624758564449873,1.8583064837794,5.90927246703068,20.2726688691686,2.72E-10,2.11E-08
,"54014",54014,21304,-0.166919623959697,-0.272252496851045,-0.121215117917828,-0.450736934962913,-0.228229489883611,-0.682174939573446,-0.769835398656502,-0.193481610462221,-0.018152444504685,0.144249743042578,6.27662984596287,20.2101872817516,2.82E-10,2.17E-08
